skill_id:ID,skill_name,aliases[],:LABEL
12280,ux ui,ux ui,SKILL
12281,javca,javca,SKILL
12282,dr runbook development,dr runbook development,SKILL
12283,dr strategy development,dr strategy development,SKILL
12284,dr testing and dr migration,dr testing and dr migration,SKILL
12285,dr resiliency,dr resiliency,SKILL
12286,agile project management,schedule project management;scope project management;agile project management;project management;it project management;agile management,SKILL
12287,java ee7,java ee7,SKILL
12288,hdicsr,hdicsr,SKILL
12289,service desk analyst,service desk analyst,SKILL
12290,geo,geo,SKILL
12291,ext  4418]deepaks@puresoftinc.com,ext  4418]deepaks@puresoftinc.com,SKILL
12292,microsoft certified professional,microsoft certified professional,SKILL
12293,location  ,location  ,SKILL
12294,ga  ll  duration  6 months,ga  ll  duration  6 months,SKILL
12295,it ops,it ops,SKILL
12296,checkpoint pix netscreen,checkpoint pix netscreen,SKILL
12297,big ip f5,big ip f5,SKILL
12298,performance management  optimization,performance management  optimization,SKILL
12299,squid or bluecoat,squid or bluecoat,SKILL
12300,vcloud suit,vcloud suit,SKILL
12301,emc hybrid cloud,emc hybrid cloud,SKILL
12302,project system ps,project system ps,SKILL
12303,cap,cap,SKILL
12304,j2ee development,j2ee development,SKILL
12305,test frameworks,test frameworks,SKILL
12306,web units,web units,SKILL
12307,fast paced environment,fast paced environment,SKILL
12308,database and application server architecture,database and application server architecture,SKILL
12309,web apis,web apis,SKILL
12310,ui ux developers,ui ux developers,SKILL
12311,succession planning,succession planning,SKILL
12312,policy administration,policy administration,SKILL
12313,property and casulaty,property and casulaty,SKILL
12314,pp functional,pp functional,SKILL
12315,sap sd mm,sap sd mm,SKILL
12316,components and workflow,components and workflow,SKILL
12317,intrusion detection systems,intrusion detection systems,SKILL
12318,cctv ip video,cctv ip video,SKILL
12319,and or c#,and or c#,SKILL
12320,microsoft net,microsoft net;microsoft,SKILL
12321,microsoft sql server 2005,microsoft sql server 2005;microsoft sql server,SKILL
12322,2012 or higher,2012 or higher,SKILL
12323,app builder,app builder,SKILL
12324,dev 401,dev 401,SKILL
12325,platform developer1,platform developer1,SKILL
12326,video conference bridge,video conference bridge,SKILL
12327,polycom,polycom,SKILL
12328,conference supportmedia delivery,conference supportmedia delivery,SKILL
12329,cisco meeting place,cisco meeting place,SKILL
12330,nos,nos,SKILL
12331,microsoft operating systems,microsoft operating systems,SKILL
12332,key accountabilities  designs,key accountabilities  designs,SKILL
12333,making independent,making independent,SKILL
12334,ms back office intermediate,ms back office intermediate,SKILL
12335,lanwan,lanwan;lan,SKILL
12336,drupal 7,drupal 7,SKILL
12337,backbase 54 technology,backbase 54 technology,SKILL
12338,kendouinice to have,kendouinice to have,SKILL
12339,opera pms,opera pms,SKILL
12340,it solution development,it solution development,SKILL
12341,opera web services,opera web services,SKILL
12342,opera exchange interface,opera exchange interface,SKILL
12343,multithreaded development,multithreaded development,SKILL
12344,c++ development,c++ development,SKILL
12345,smt,smt,SKILL
12346,hyperv  ovm,hyperv  ovm,SKILL
12347,solution net,solution net,SKILL
12348,release administrator,release administrator,SKILL
12349,change and release administrator,change and release administrator,SKILL
12350,vod,vod,SKILL
12351,ott,ott,SKILL
12352,change and release admin,change and release admin,SKILL
12353,release admin,release admin,SKILL
12354,releases,releases,SKILL
12355,the program manager,the program manager,SKILL
12356,address program,address program,SKILL
12357,the project management team,the project management team,SKILL
12358,project execution oversees,project execution oversees,SKILL
12359,the senior program manager,the senior program manager,SKILL
12360,program communication develops,program communication develops,SKILL
12361,sccm and scom,sccm and scom,SKILL
12362,linux or unix,linux or unix,SKILL
12363,windows systems administration,windows systems administration,SKILL
12364,ax supply chain,ax supply chain;supply chain,SKILL
12365,dynamic ax supply chain,dynamic ax supply chain,SKILL
12366,and emerging techologies,and emerging techologies,SKILL
12367,java service face jsf,java service face jsf,SKILL
12368,html dom,html dom,SKILL
12369,javamail,javamail,SKILL
12370,excel powerpoint,excel powerpoint,SKILL
12371,aem background a must,aem background a must,SKILL
12372,windows 7  8,windows 7  8,SKILL
12373,perl and batch scripting,perl and batch scripting,SKILL
12374,portal and crystal reports,portal and crystal reports,SKILL
12375,pia and peop,pia and peop,SKILL
12376,ibm aix 71,ibm aix 71,SKILL
12377,ibm websphere ecommerce,ibm websphere ecommerce,SKILL
12378,bigsql,bigsql,SKILL
12379,stride,stride,SKILL
12380,software security vulnerabilities,software security vulnerabilities,SKILL
12381,dread,dread,SKILL
12382,student finance,student finance,SKILL
12383,senior data analyst,senior data analyst,SKILL
12384,source target data mapping,source target data mapping,SKILL
12385,sharepoint 2013 ms o365,sharepoint 2013 ms o365,SKILL
12386,key accountability plays,key accountability plays,SKILL
12387,ecom,ecom,SKILL
12388,build and deploy,build and deploy,SKILL
12389,log4net,log4net,SKILL
12390,windows server operating systems,windows server operating systems,SKILL
12391,wds,wds,SKILL
12392,apache hadoop stack hdfs,apache hadoop stack hdfs,SKILL
12393,threat assessments,threat assessments,SKILL
12394,network monitoring sensors,network monitoring sensors,SKILL
12395,cyber,cyber,SKILL
12396,solaris  windows platforms,solaris  windows platforms,SKILL
12397,visual source safe,visual source safe,SKILL
12398,unix scripts,unix scripts,SKILL
12399,dseries,dseries,SKILL
12400,unix shell scripts,unix shell scripts,SKILL
12401,wire framing,wire framing,SKILL
12402,video 360,video 360,SKILL
12403,adi,adi,SKILL
12404,peoplesoft hr,peoplesoft hr,SKILL
12405,application development erp implementation,application development erp implementation,SKILL
12406,key accountabilities takes,key accountabilities takes,SKILL
12407,tibco business works and business events,tibco business works and business events,SKILL
12408,skills summary demonstrates,skills summary demonstrates,SKILL
12409,familiarity with loyalty,familiarity with loyalty,SKILL
12410,overviewdevelopment,overviewdevelopment,SKILL
12411,evaluates,evaluates;evaluate,SKILL
12412,system specialist developer,system specialist developer,SKILL
12413,tibco business works,tibco business works,SKILL
12414,telecom mso industry,telecom mso industry,SKILL
12415,bss oss,bss oss,SKILL
12416,business analyst technical,business analyst technical,SKILL
12417,nist 80053,nist 80053,SKILL
12418,salesforcecom service cloud,salesforcecom service cloud,SKILL
12419,microsoft windows azure,microsoft windows azure;microsoft azure;microsoft windows,SKILL
12420,cisco technologies,cisco technologies,SKILL
12421,ad windows,ad windows,SKILL
12422,telepresence,telepresence,SKILL
12423,troubleshooting experience,troubleshooting experience,SKILL
12424,live streaming,live streaming,SKILL
12425,live support analyst,live support analyst,SKILL
12426,live events,live events,SKILL
12427,spring mvc frameworks,spring mvc frameworks,SKILL
12428,and oracle,and oracle,SKILL
12429,liferay portal,liferay portal,SKILL
12430,ext plugins,ext plugins,SKILL
12431,liferay,liferay,SKILL
12432,siem rulesets,siem rulesets,SKILL
12433,security sensor,security sensor,SKILL
12434,security information event management,security information and event management;security information event management,SKILL
12435,banner,banner,SKILL
12436,fare collection,fare collection,SKILL
12437,onx enterprise solutions,onx enterprise solutions,SKILL
12438,a front end developer,a front end developer,SKILL
12439,xslproven,xslproven,SKILL
12440,amd,amd,SKILL
12441,responsibilitiesbuild,responsibilitiesbuild,SKILL
12442,nationwide,nationwide,SKILL
12443,proven i.t.,proven i.t.,SKILL
12444,achieves,achieves,SKILL
12445,recruiting business,recruiting business,SKILL
12446,i.t,i.t,SKILL
12447,recruiting experience,recruiting experience,SKILL
12448,tier1,tier1,SKILL
12449,m.b.a,m.b.a,SKILL
12450,6 8 years of experience,6 8 years of experience,SKILL
12451,any mvc framework,any mvc framework,SKILL
12452,nessus ms visio,nessus ms visio,SKILL
12453,infrastructure software,infrastructure software;infrastructure,SKILL
12454,appointment setting,appointment setting,SKILL
12455,php web developer,php web developer,SKILL
12456,and linux,and linux,SKILL
12457,atdd,atdd,SKILL
12458,datalog,datalog,SKILL
12459,yaml,yaml,SKILL
12460,ssad,ssad,SKILL
12461,ssdt,ssdt,SKILL
12462,ts sci,ts sci,SKILL
12463,full scope poly,full scope poly,SKILL
12464,fsp,fsp,SKILL
12465,intel,intel,SKILL
12466,topsecret,topsecret,SKILL
12467,redhat enterprise linux,redhat enterprise linux,SKILL
12468,access control and authorization,access control and authorization,SKILL
12469,firewall management,firewall management,SKILL
12470,forensics,forensics,SKILL
12471,vulnerability assessment,vulnerability assessment,SKILL
12472,advanced threat protection,advanced threat protection,SKILL
12473,protocol analysis,protocol analysis,SKILL
12474,unix linux system administration,unix linux system administration,SKILL
12475,webfiltering,webfiltering,SKILL
12476,intrusion prevention and detection,intrusion prevention and detection,SKILL
12477,java and angular,java and angular,SKILL
12478,compilers,compiler;compilers,SKILL
12479,skills summary required,skills summary required,SKILL
12480,accenture,accenture,SKILL
12481,staff,staff,SKILL
12482,accountant,accountant,SKILL
12483,ucs platforms,ucs platforms,SKILL
12484,ccna voice collaboration,ccna voice collaboration,SKILL
12485,unity deployments,unity deployments,SKILL
12486,manhattan oms,manhattan oms,SKILL
12487,order management system,order management system,SKILL
12488,extension debugging,extension debugging,SKILL
12489,olm,olm,SKILL
12490,resource,resource;resources,SKILL
12491,generalist,generalist,SKILL
12492,human,human,SKILL
12493,franworks,franworks,SKILL
12494,sql server 20082014,sql server 20082014,SKILL
12495,write and maintain test scripts,write and maintain test scripts,SKILL
12496,and test summary reports,and test summary reports,SKILL
12497,md  100k,md  100k,SKILL
12498,salesforce administrator  middle river,salesforce administrator  middle river,SKILL
12499,vmware virtual infrastructure,vmware virtual infrastructure,SKILL
12500,the project delivery organization,the project delivery organization,SKILL
12501,jacl experience with continuous integration,jacl experience with continuous integration,SKILL
12502,springdm,springdm,SKILL
12503,jacl experience,jacl experience,SKILL
12504,jenkinshudson,jenkinshudson,SKILL
12505,ews,ews,SKILL
12506,jython,jython,SKILL
12507,an ecommerce engineer,an ecommerce engineer,SKILL
12508,key accountabilities  implements,key accountabilities  implements,SKILL
12509,project delivery,project delivery;lean project delivery,SKILL
12510,jboss certification,jboss certification,SKILL
12511,"jython, ruby, json","jython, ruby, json",SKILL
12512,maven  gradle,maven  gradle,SKILL
12513,udeploy,udeploy,SKILL
12514,security protocols,security protocols,SKILL
12515,vcs scm,vcs scm,SKILL
12516,apache http,apache http,SKILL
12517,microsoft 365,microsoft 365,SKILL
12518,neo4j,neo4j,SKILL
12519,cloud spark storm,cloud spark storm,SKILL
12520,ott video technologies,ott video technologies,SKILL
12521,or c++,or c++,SKILL
12522,abr video encoding streaming,abr video encoding streaming,SKILL
12523,and player technologies,and player technologies,SKILL
